Year,Age,Female,Male,Total
1966,104,21,2,23
1966,105,13,2,15
1966,106,2,3,5
1966,107,4,0,4
1966,108,0,0,0
1966,109,0,0,0
1966,110+,0,0,0
1967,0,7825,10250,18075
1967,1,570,648,1218
1967,2,334,435,769
1967,3,212,340,552
1967,4,202,266,468
1967,5,149,251,400
1967,6,130,212,342
1967,7,120,185,305
1967,8,116,193,309
1967,9,108,165,273
1967,10,103,185,288
1967,11,102,135,237
1967,12,98,148,246
1967,13,102,178,280
1967,14,101,202,303
1967,15,126,221,347
1967,16,142,345,487
1967,17,166,423,589
1967,18,193,475,668
1967,19,187,503,690
1967,20,175,513,688
1967,21,168,415,583
1967,22,159,365,524
1967,23,177,351,528
1967,24,184,332,516
1967,25,162,352,514
1967,26,154,346,500
1967,27,176,326,502
1967,28,201,320,521
1967,29,198,286,484
1967,30,217,376,593
1967,31,242,361,603
1967,32,234,361,595
1967,33,248,380,628
1967,34,279,411,690
1967,35,338,468,806
1967,36,383,542,925
1967,37,393,544,937
1967,38,445,660,1105
1967,39,539,728,1267
1967,40,586,824,1410
1967,41,643,922,1565
1967,42,734,1065,1799
1967,43,847,1187,2034
1967,44,932,1313,2245
1967,45,1077,1570,2647
1967,46,1303,1889,3192
1967,47,1414,2117,3531
1967,48,1069,1716,2785
1967,49,1194,1788,2982
1967,50,1441,2212,3653
1967,51,1597,2519,4116
1967,52,1893,3063,4956
1967,53,2121,3445,5566
1967,54,2250,3832,6082
1967,55,2270,4139,6409
1967,56,2680,4766,7446
1967,57,2747,5166,7913
1967,58,3191,5745,8936
1967,59,3391,6466,9857
1967,60,3576,6590,10166
1967,61,3790,7040,10830
1967,62,4157,7648,11805
1967,63,4637,8243,12880
1967,64,4937,8876,13813
1967,65,5129,8998,14127
1967,66,5732,9281,15013
1967,67,6131,9745,15876
1967,68,6350,8982,15332
1967,69,6708,9139,15847
1967,70,7171,9146,16317
1967,71,7466,8849,16315
1967,72,8340,9345,17685
1967,73,8663,9345,18008
1967,74,9306,9407,18713
1967,75,9438,9054,18492
1967,76,10122,8985,19107
1967,77,9761,8622,18383
1967,78,10244,8419,18663
1967,79,10473,8213,18686
1967,80,10643,7715,18358
1967,81,10460,7267,17727
1967,82,10608,6771,17379
1967,83,10109,6363,16472
1967,84,9882,5838,15720
1967,85,9053,5181,14234
1967,86,8647,4658,13305
1967,87,7706,4014,11720
1967,88,6327,3293,9620
1967,89,5799,2721,8520
1967,90,4858,2167,7025
1967,91,3943,1603,5546
1967,92,3192,1293,4485
1967,93,2474,918,3392
1967,94,1866,677,2543
1967,95,1341,414,1755
1967,96,953,280,1233
1967,97,636,180,816
1967,98,414,104,518
1967,99,284,61,345
1967,100,149,43,192
1967,101,96,17,113
1967,102,62,12,74
1967,103,33,4,37
1967,104,23,2,25
1967,105,12,0,12
1967,106,1,0,1
1967,107,0,0,0
1967,108,0,0,0
1967,109,1,0,1
1967,110+,0,0,0
1968,0,7429,10319,17748
1968,1,547,644,1191
1968,2,332,439,771
1968,3,271,381,652
1968,4,229,289,518
1968,5,165,260,425
1968,6,140,230,370
1968,7,125,196,321
1968,8,132,153,285
1968,9,106,192,298
1968,10,96,142,238
1968,11,73,158,231
1968,12,106,154,260
1968,13,116,143,259
1968,14,107,210,317
1968,15,118,228,346
1968,16,141,336,477
1968,17,130,405,535
1968,18,150,410,560
1968,19,163,410,573
1968,20,178,433,611
1968,21,184,479,663
1968,22,159,367,526
1968,23,157,355,512
1968,24,157,340,497
1968,25,187,311,498
1968,26,158,309,467
1968,27,175,301,476
1968,28,182,313,495
1968,29,198,342,540
1968,30,225,307,532
1968,31,226,354,580
1968,32,257,374,631
1968,33,272,354,626
1968,34,286,421,707
1968,35,324,413,737
1968,36,334,503,837
1968,37,424,559,983
1968,38,469,660,1129
1968,39,518,700,1218
1968,40,586,793,1379
1968,41,625,888,1513
1968,42,745,1105,1850
1968,43,814,1257,2071
1968,44,906,1341,2247
1968,45,1057,1449,2506
1968,46,1173,1767,2940
1968,47,1382,2111,3493
1968,48,1563,2322,3885
1968,49,1270,1920,3190
1968,50,1304,1965,3269
1968,51,1544,2504,4048
1968,52,1844,2997,4841
1968,53,2081,3547,5628
1968,54,2393,3898,6291
1968,55,2408,4290,6698
1968,56,2691,4624,7315
1968,57,2913,5354,8267
1968,58,3205,5956,9161
1968,59,3412,6525,9937
1968,60,3797,6927,10724
1968,61,3921,7172,11093
1968,62,4361,7927,12288
1968,63,4894,8493,13387
1968,64,5206,9111,14317
1968,65,5308,9502,14810
1968,66,5652,9691,15343
1968,67,6647,10465,17112
1968,68,6690,10193,16883
1968,69,7091,9897,16988
1968,70,7637,9699,17336
1968,71,8011,9641,17652
1968,72,8747,9933,18680
1968,73,9234,10020,19254
1968,74,9917,9898,19815
1968,75,10117,10069,20186
1968,76,10631,9859,20490
1968,77,10624,9411,20035
1968,78,11366,9220,20586
1968,79,11417,8787,20204
1968,80,11379,8514,19893
1968,81,11039,7499,18538
1968,82,11526,7443,18969
1968,83,11274,6885,18159
1968,84,10724,6406,17130
1968,85,9993,5482,15475
1968,86,9681,5040,14721
1968,87,8560,4364,12924
1968,88,7485,3784,11269
1968,89,6440,2941,9381
1968,90,5443,2329,7772
1968,91,4515,1909,6424
1968,92,3720,1413,5133
1968,93,2876,1025,3901
1968,94,2096,785,2881
1968,95,1527,538,2065
1968,96,1167,340,1507
1968,97,731,214,945
1968,98,481,110,591
1968,99,307,68,375
1968,100,217,37,254
1968,101,117,29,146
1968,102,79,9,88
1968,103,48,6,54
1968,104,20,4,24
1968,105,14,0,14
1968,106,6,0,6
1968,107,3,1,4
1968,108,2,0,2
1968,109,0,0,0
1968,110+,0,1,1
1969,0,7190,9893,17083
1969,1,539,644,1183
1969,2,313,453,766
1969,3,216,311,527
1969,4,212,305,517
1969,5,173,277,450
1969,6,107,192,299
1969,7,103,214,317
1969,8,110,167,277
1969,9,86,148,234
1969,10,66,155,221
1969,11,93,139,232
1969,12,77,148,225
1969,13,99,178,277
1969,14,88,180,268
1969,15,101,201,302
1969,16,131,325,456
1969,17,162,409,571
1969,18,145,455,600
1969,19,175,418,593
1969,20,167,385,552
1969,21,167,453,620
1969,22,212,454,666
1969,23,170,345,515
1969,24,202,362,564
1969,25,162,373,535
1969,26,187,349,536
1969,27,181,310,491
1969,28,215,292,507
1969,29,178,345,523
1969,30,198,365,563
1969,31,202,346,548
1969,32,286,381,667
1969,33,231,384,615
1969,34,285,450,735
1969,35,319,451,770
1969,36,349,476,825
1969,37,381,531,912
1969,38,456,636,1092
1969,39,514,689,1203
1969,40,559,850,1409
1969,41,668,945,1613
1969,42,798,986,1784
1969,43,873,1187,2060
1969,44,956,1366,2322
1969,45,973,1575,2548
1969,46,1148,1785,2933
1969,47,1377,2019,3396
1969,48,1553,2461,4014
1969,49,1758,2795,4553
1969,50,1409,2169,3578
1969,51,1415,2254,3669
1969,52,1773,2753,4526
1969,53,2069,3336,5405
1969,54,2349,4020,6369
1969,55,2555,4404,6959
1969,56,2859,4961,7820
1969,57,2929,5197,8126
1969,58,3279,5916,9195
1969,59,3534,6439,9973
1969,60,3872,7144,11016
1969,61,4149,7572,11721
1969,62,4462,8250,12712
1969,63,4839,8753,13592
1969,64,5245,9631,14876
1969,65,5647,9924,15571
1969,66,5906,10108,16014
1969,67,6435,10658,17093
1969,68,7344,11038,18382
1969,69,7597,11142,18739
1969,70,7724,10466,18190
1969,71,8229,10072,18301
1969,72,8987,10289,19276
1969,73,9467,10178,19645
1969,74,9870,10344,20214
1969,75,10189,9918,20107
1969,76,10626,9914,20540
1969,77,10424,9239,19663
1969,78,11193,9058,20251
1969,79,11180,8532,19712
1969,80,11528,8202,19730
1969,81,10892,7664,18556
1969,82,11143,7113,18256
1969,83,10775,6520,17295
1969,84,10436,6164,16600
1969,85,9684,5356,15040
1969,86,9120,4681,13801
1969,87,8278,4012,12290
1969,88,7308,3471,10779
1969,89,6198,2862,9060
1969,90,5360,2237,7597
1969,91,4147,1799,5946
1969,92,3595,1431,5026
1969,93,2853,1009,3862
1969,94,2112,728,2840
1969,95,1615,473,2088
1969,96,1102,336,1438
1969,97,771,201,972
1969,98,528,134,662
1969,99,300,70,370
1969,100,207,52,259
1969,101,125,26,151
1969,102,74,11,85
1969,103,65,9,74
1969,104,24,1,25
1969,105,19,3,22
1969,106,5,1,6
1969,107,1,0,1
1969,108,0,0,0
1969,109,1,0,1
1969,110+,0,0,0
1970,0,7001,9714,16715
1970,1,477,590,1067
1970,2,290,394,684
1970,3,214,314,528
1970,4,200,258,458
1970,5,182,218,400
1970,6,148,241,389
1970,7,125,208,333
1970,8,104,149,253
1970,9,89,162,251
1970,10,104,169,273
1970,11,89,146,235
1970,12,112,151,263
1970,13,85,149,234
1970,14,77,158,235
1970,15,100,209,309
1970,16,117,348,465
1970,17,138,402,540
1970,18,145,400,545
1970,19,162,393,555
1970,20,206,475,681
1970,21,179,443,622
1970,22,188,439,627
1970,23,218,447,665
1970,24,166,327,493
1970,25,184,344,528
1970,26,201,338,539
1970,27,171,357,528
1970,28,176,318,494
1970,29,186,308,494
1970,30,218,343,561
1970,31,218,387,605
1970,32,248,386,634
1970,33,258,389,647
1970,34,258,415,673
1970,35,276,446,722
1970,36,327,491,818
1970,37,373,532,905
1970,38,433,579,1012
1970,39,502,672,1174
1970,40,578,792,1370
1970,41,633,842,1475
1970,42,683,1038,1721
1970,43,816,1146,1962
1970,44,879,1298,2177
1970,45,984,1482,2466
1970,46,1128,1615,2743
1970,47,1351,1881,3232
1970,48,1555,2201,3756
1970,49,1655,2692,4347
1970,50,1899,2936,4835
1970,51,1506,2350,3856
1970,52,1603,2462,4065
1970,53,1778,3126,4904
1970,54,2068,3654,5722
1970,55,2470,4491,6961
1970,56,2638,4750,7388
1970,57,2980,5289,8269
1970,58,3070,5719,8789
1970,59,3429,6305,9734
1970,60,3876,6844,10720
1970,61,3953,7433,11386
1970,62,4451,8184,12635
1970,63,4648,8397,13045
1970,64,5135,9246,14381
1970,65,5510,9784,15294
1970,66,5958,9937,15895
1970,67,6420,10520,16940
1970,68,6838,10737,17575
1970,69,7482,11036,18518
1970,70,8088,11141,19229
1970,71,8045,10174,18219
1970,72,8644,10171,18815
1970,73,9375,10108,19483
1970,74,9670,9984,19654
1970,75,10261,9876,20137
1970,76,10518,9443,19961
1970,77,10646,9472,20118
1970,78,10828,9012,19840
1970,79,11013,8757,19770
1970,80,11336,8162,19498
1970,81,11306,7652,18958
1970,82,11208,7214,18422
1970,83,10670,6281,16951
1970,84,10696,6131,16827
1970,85,9973,5467,15440
1970,86,9237,4654,13891
1970,87,8173,4169,12342
1970,88,7520,3439,10959
1970,89,6493,2937,9430
1970,90,5632,2371,8003
1970,91,4474,1756,6230
1970,92,3834,1332,5166
1970,93,2981,1035,4016
1970,94,2254,793,3047
1970,95,1769,542,2311
1970,96,1236,354,1590
1970,97,779,207,986
1970,98,561,149,710
1970,99,337,105,442
1970,100,219,44,263
1970,101,141,24,165
1970,102,75,8,83
1970,103,51,3,54
1970,104,24,2,26
1970,105,19,1,20
1970,106,7,0,7
1970,107,5,0,5
1970,108,2,0,2
1970,109,0,0,0
1970,110+,1,0,1
1971,0,6798,9366,16164
1971,1,470,531,1001
1971,2,262,374,636
1971,3,224,279,503
1971,4,173,255,428
1971,5,162,248,410
1971,6,140,219,359
1971,7,124,209,333
1971,8,108,192,300
1971,9,116,186,302
1971,10,120,173,293
1971,11,78,147,225
1971,12,87,137,224
1971,13,103,178,281
1971,14,105,199,304
1971,15,107,211,318
1971,16,148,345,493
1971,17,160,402,562
1971,18,144,399,543
1971,19,162,445,607
1971,20,162,419,581
1971,21,159,446,605
1971,22,179,396,575
1971,23,170,440,610
1971,24,196,390,586
1971,25,180,339,519
1971,26,165,352,517
1971,27,191,340,531
1971,28,190,334,524
1971,29,179,309,488
1971,30,188,319,507
1971,31,212,347,559
1971,32,262,388,650
1971,33,266,392,658
1971,34,273,403,676
1971,35,282,485,767
1971,36,319,509,828
1971,37,403,517,920
1971,38,400,528,928
1971,39,443,665,1108
1971,40,570,780,1350
1971,41,594,889,1483
1971,42,665,990,1655
1971,43,761,1111,1872
1971,44,830,1261,2091
1971,45,955,1458,2413
1971,46,1112,1668,2780
1971,47,1285,1897,3182
1971,48,1383,2083,3466
1971,49,1599,2453,4052
1971,50,1763,2910,4673
1971,51,1986,3183,5169
1971,52,1685,2501,4186
1971,53,1666,2756,4422
1971,54,1923,3334,5257
1971,55,2247,3895,6142
1971,56,2545,4513,7058
1971,57,2949,4966,7915
1971,58,3162,5474,8636
1971,59,3290,6027,9317
1971,60,3600,6565,10165
1971,61,3856,7172,11028
1971,62,4306,7832,12138
1971,63,4796,8302,13098
1971,64,4870,8911,13781
1971,65,5306,9486,14792
1971,66,5579,9711,15290
1971,67,6232,10088,16320
1971,68,6574,10529,17103
1971,69,6976,10864,17840
1971,70,7657,11016,18673
1971,71,8261,10882,19143
1971,72,8510,10025,18535
1971,73,8896,9876,18772
1971,74,9509,9664,19173
1971,75,9938,9666,19604
1971,76,10293,9435,19728
1971,77,10365,9021,19386
1971,78,10927,8998,19925
1971,79,11034,8484,19518
1971,80,11154,8182,19336
1971,81,10923,7548,18471
1971,82,11093,7242,18335
1971,83,11050,6615,17665
1971,84,10282,5989,16271
1971,85,9896,5402,15298
1971,86,9403,4742,14145
1971,87,8447,4077,12524
1971,88,7477,3376,10853
1971,89,6670,2922,9592
1971,90,5731,2294,8025
1971,91,4776,1941,6717
1971,92,3723,1467,5190
1971,93,3121,1003,4124
1971,94,2340,773,3113
1971,95,1767,567,2334
1971,96,1260,351,1611
1971,97,858,208,1066
1971,98,565,156,721
1971,99,365,79,444
1971,100,246,57,303
1971,101,173,33,206
1971,102,57,15,72
1971,103,43,3,46
1971,104,29,1,30
1971,105,14,1,15
1971,106,7,1,8
1971,107,4,0,4
1971,108,1,0,1
1971,109,3,0,3
1971,110+,0,0,0
1972,0,6198,8393,14591
1972,1,471,556,1027
1972,2,315,357,672
1972,3,257,310,567
1972,4,195,237,432
1972,5,155,226,381
1972,6,147,234,381
1972,7,113,209,322
1972,8,133,188,321
1972,9,117,167,284
1972,10,93,147,240
1972,11,78,161,239
1972,12,77,143,220
1972,13,70,159,229
1972,14,98,191,289
1972,15,118,208,326
1972,16,150,287,437
1972,17,173,403,576
1972,18,156,435,591
1972,19,173,446,619
1972,20,167,389,556
1972,21,162,449,611
1972,22,180,446,626
1972,23,184,413,597
1972,24,185,395,580
1972,25,218,439,657
1972,26,176,372,548
1972,27,176,341,517
1972,28,196,318,514
1972,29,211,345,556
1972,30,207,343,550
1972,31,173,360,533
1972,32,228,344,572
1972,33,247,378,625
1972,34,275,421,696
1972,35,307,470,777
1972,36,347,491,838
1972,37,381,527,908
1972,38,392,593,985
1972,39,444,650,1094
1972,40,511,699,1210
1972,41,605,862,1467
1972,42,682,963,1645
1972,43,752,1117,1869
1972,44,846,1257,2103
1972,45,1008,1461,2469
1972,46,1085,1684,2769
1972,47,1205,1800,3005
1972,48,1332,2050,3382
1972,49,1598,2429,4027
1972,50,1772,2773,4545
1972,51,2070,3231,5301
1972,52,2225,3696,5921
1972,53,1783,2910,4693
1972,54,1820,3149,4969
1972,55,2116,3647,5763
1972,56,2478,4351,6829
1972,57,2982,5047,8029
1972,58,3256,5628,8884
1972,59,3439,6163,9602
1972,60,3718,6578,10296
1972,61,3969,7330,11299
1972,62,4317,7830,12147
1972,63,4862,8524,13386
1972,64,5122,9282,14404
1972,65,5466,9663,15129
1972,66,5733,10191,15924
1972,67,6496,10756,17252
1972,68,6936,10946,17882
1972,69,7526,11562,19088
1972,70,7900,11644,19544
1972,71,8481,11708,20189
1972,72,9488,11697,21185
1972,73,9424,10851,20275
1972,74,9811,10430,20241
1972,75,10315,10200,20515
1972,76,10867,10031,20898
1972,77,11278,9642,20920
1972,78,11263,9314,20577
1972,79,11816,9105,20921
1972,80,11749,8589,20338
1972,81,11480,7872,19352
1972,82,11808,7571,19379
1972,83,11565,6910,18475
1972,84,10939,6297,17236
1972,85,10325,5642,15967
1972,86,10029,4994,15023
1972,87,8791,4318,13109
1972,88,7896,3685,11581
1972,89,7030,3004,10034
1972,90,5955,2428,8383
1972,91,5141,1943,7084
1972,92,4362,1589,5951
1972,93,3245,1093,4338
1972,94,2558,891,3449
1972,95,1913,561,2474
1972,96,1417,410,1827
1972,97,928,268,1196
1972,98,679,169,848
1972,99,416,94,510
1972,100,275,60,335
1972,101,147,29,176
1972,102,89,15,104
1972,103,49,13,62
1972,104,32,11,43
1972,105,9,1,10
1972,106,5,0,5
1972,107,4,0,4
1972,108,5,0,5
1972,109,1,0,1
1972,110+,0,0,0
1973,0,5646,7781,13427
1973,1,415,523,938
1973,2,262,365,627
1973,3,228,297,525
1973,4,155,255,410
1973,5,165,236,401
1973,6,138,224,362
1973,7,115,180,295
1973,8,106,173,279
1973,9,86,165,251
1973,10,103,128,231
1973,11,102,166,268
1973,12,80,145,225
1973,13,78,153,231
1973,14,93,198,291
1973,15,134,226,360
1973,16,160,270,430
1973,17,157,418,575
1973,18,167,478,645
1973,19,185,427,612
1973,20,159,468,627
1973,21,180,439,619
1973,22,160,437,597
1973,23,162,425,587
1973,24,186,444,630
1973,25,215,416,631
1973,26,204,450,654
1973,27,205,379,584
1973,28,191,393,584
1973,29,207,391,598
1973,30,186,394,580
1973,31,200,315,515
1973,32,245,369,614
1973,33,243,378,621
1973,34,270,468,738
1973,35,293,505,798
1973,36,320,540,860
1973,37,358,522,880
1973,38,384,545,929
1973,39,451,614,1065
1973,40,527,700,1227
1973,41,579,839,1418
1973,42,708,996,1704
1973,43,736,1079,1815
1973,44,789,1190,1979
1973,45,976,1480,2456
1973,46,1067,1562,2629
1973,47,1201,1796,2997
1973,48,1304,2060,3364
1973,49,1475,2390,3865
1973,50,1645,2666,4311
1973,51,1739,2983,4722
1973,52,2188,3461,5649
1973,53,2395,3900,6295
1973,54,1832,3136,4968
1973,55,1910,3336,5246
1973,56,2308,4075,6383
1973,57,2539,4753,7292
1973,58,3140,5565,8705
1973,59,3415,6089,9504
1973,60,3693,6382,10075
1973,61,3866,6913,10779
1973,62,4260,7605,11865
1973,63,4630,8155,12785
1973,64,4972,9097,14069
1973,65,5598,9636,15234
1973,66,5806,9803,15609
1973,67,6339,10479,16818
1973,68,6886,10913,17799
1973,69,7551,11283,18834
1973,70,7899,11426,19325
1973,71,8234,11386,19620
1973,72,9285,11697,20982
1973,73,9683,11524,21207
1973,74,9789,10721,20510
1973,75,10173,10350,20523
1973,76,10800,9993,20793
1973,77,11073,9591,20664
1973,78,11388,9176,20564
1973,79,11704,8868,20572
1973,80,11812,8584,20396
1973,81,11580,7831,19411
1973,82,11648,7481,19129
1973,83,11677,6970,18647
1973,84,11540,6327,17867
1973,85,10626,5539,16165
1973,86,9985,4781,14766
1973,87,9000,4246,13246
1973,88,8297,3636,11933
1973,89,7155,2953,10108
1973,90,6323,2437,8760
1973,91,5032,2007,7039
1973,92,4319,1510,5829
1973,93,3468,1175,4643
1973,94,2682,838,3520
1973,95,1999,625,2624
1973,96,1468,425,1893
1973,97,1011,275,1286
1973,98,679,174,853
1973,99,434,91,525
1973,100,281,61,342
1973,101,180,29,209
1973,102,104,14,118
1973,103,59,10,69
1973,104,26,7,33
1973,105,19,0,19
1973,106,4,1,5
1973,107,3,0,3
1973,108,2,0,2
1973,109,0,1,1
1973,110+,0,0,0
1974,0,5172,7180,12352
1974,1,383,495,878
1974,2,241,311,552
1974,3,202,299,501
1974,4,155,202,357
1974,5,131,214,345
1974,6,118,189,307
1974,7,124,179,303
1974,8,115,140,255
1974,9,93,136,229
1974,10,105,147,252
1974,11,114,150,264
1974,12,87,146,233
1974,13,90,172,262
1974,14,107,160,267
1974,15,135,210,345
1974,16,143,260,403
1974,17,153,445,598
1974,18,155,480,635
1974,19,150,500,650
1974,20,169,450,619
1974,21,162,389,551
1974,22,133,368,501
1974,23,164,385,549
1974,24,177,376,553
1974,25,158,374,532
1974,26,207,390,597
1974,27,211,429,640
1974,28,170,339,509
1974,29,198,372,570
1974,30,218,411,629
1974,31,198,327,525
1974,32,217,358,575
1974,33,236,380,616
1974,34,257,440,697
1974,35,314,456,770
1974,36,357,473,830
1974,37,400,536,936
1974,38,373,587,960
1974,39,416,622,1038
1974,40,513,695,1208
1974,41,532,801,1333
1974,42,615,951,1566
1974,43,700,1110,1810
1974,44,818,1217,2035
1974,45,884,1323,2207
1974,46,987,1581,2568
1974,47,1229,1734,2963
1974,48,1250,2009,3259
1974,49,1439,2301,3740
1974,50,1623,2592,4215
1974,51,1747,2815,4562
1974,52,2002,3347,5349
1974,53,2272,3808,6080
1974,54,2539,4354,6893
1974,55,1976,3356,5332
1974,56,1990,3529,5519
1974,57,2540,4260,6800
1974,58,2896,5041,7937
1974,59,3385,5941,9326
1974,60,3787,6487,10274
1974,61,3901,6874,10775
1974,62,4347,7445,11792
1974,63,4532,7954,12486
1974,64,4988,8816,13804
1974,65,5502,9460,14962
1974,66,6082,9907,15989
1974,67,6212,10292,16504
1974,68,6807,10968,17775
1974,69,7331,11380,18711
1974,70,7806,11325,19131
1974,71,8374,11771,20145
1974,72,9012,11785,20797
1974,73,9490,12095,21585
1974,74,10313,11735,22048
1974,75,10192,10276,20468
1974,76,10764,9731,20495
1974,77,11106,9591,20697
1974,78,11249,9146,20395
1974,79,11460,8785,20245
1974,80,11697,8223,19920
1974,81,11828,7961,19789
1974,82,11722,7589,19311
1974,83,11357,6871,18228
1974,84,11116,6318,17434
1974,85,10777,5617,16394
1974,86,10041,5016,15057
1974,87,8993,4144,13137
1974,88,8188,3654,11842
1974,89,7237,2936,10173
1974,90,6432,2533,8965
1974,91,5335,2020,7355
1974,92,4427,1595,6022
1974,93,3687,1165,4852
1974,94,2910,832,3742
1974,95,1911,593,2504
1974,96,1434,441,1875
1974,97,1095,270,1365
1974,98,738,163,901
1974,99,484,123,607
1974,100,303,68,371
1974,101,198,40,238
1974,102,123,15,138
1974,103,81,3,84
1974,104,48,5,53
1974,105,20,2,22
1974,106,10,0,10
1974,107,1,0,1
1974,108,1,0,1
1974,109,1,0,1
1974,110+,0,0,0
1975,0,4798,6392,11190
1975,1,346,402,748
1975,2,182,273,455
1975,3,176,255,431
1975,4,156,209,365
1975,5,116,195,311
1975,6,108,166,274
1975,7,111,169,280
1975,8,98,153,251
1975,9,107,146,253
1975,10,68,158,226
1975,11,77,149,226
1975,12,93,166,259
1975,13,76,176,252
1975,14,91,193,284
1975,15,115,183,298
1975,16,163,278,441
1975,17,159,464,623
1975,18,172,490,662
1975,19,142,456,598
1975,20,159,451,610
1975,21,162,454,616
1975,22,151,423,574
1975,23,164,349,513
1975,24,177,341,518
1975,25,178,378,556
1975,26,224,375,599
1975,27,192,391,583
1975,28,247,395,642
1975,29,206,344,550
1975,30,219,370,589
1975,31,243,405,648
1975,32,204,416,620
1975,33,246,386,632
1975,34,252,385,637
1975,35,291,443,734
1975,36,308,492,800
1975,37,355,532,887
1975,38,417,499,916
1975,39,438,610,1048
1975,40,450,688,1138
1975,41,559,696,1255
1975,42,588,887,1475
